date,transID,quantity,type,price,clientName,stationName,transactionType,transactionFor,journalTransactionID
2012-03-22 16:39:58,2450725494,4,Heavy Missile Launcher II,939978.98,Bizri,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638694304
2012-03-22 13:57:23,2450621710,3,Heavy Missile Launcher II,938999.00,fvbhtg qwertzuiop,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638217936
2012-03-22 13:55:48,2450620829,2,Heavy Missile Launcher II,938999.00,Raishkar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5638213071
2012-03-22 07:47:48,2450462200,1,Armor Explosive Hardener II,1491110.00,Hollande Novack,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637472228
2012-03-22 07:11:40,2450446506,1,Armor Explosive Hardener II,1491110.00,Bratello Ten'ok,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637397926
2012-03-22 07:11:35,2450446457,1,Armor Explosive Hardener II,1491110.00,Pha3drus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637397725
2012-03-22 06:56:50,2450440200,5,Armor Explosive Hardener II,1491110.00,Karl Cox,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637368214
2012-03-22 06:41:13,2450433503,1,Armor Explosive Hardener II,1491110.00,Measka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637335842
2012-03-22 06:40:11,2450433064,2,Armor Explosive Hardener II,1491110.00,kameny1973,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637333902
2012-03-22 06:31:46,2450429474,2,Armor Explosive Hardener II,1499591.97,General Kitsukii,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637316414
2012-03-22 06:22:32,2450425789,1,1MN MicroWarpdrive II,1849999.00,WrongDragon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637298148
2012-03-22 06:21:16,2450425267,10,Armor Explosive Hardener II,1491110.00,blam11,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637295794
2012-03-22 06:20:48,2450425080,1,1MN MicroWarpdrive II,1990000.00,Melkhaz,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637294944
2012-03-22 06:17:00,2450423544,1,1MN MicroWarpdrive II,1849999.00,stixuru,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637287090
2012-03-22 06:15:18,2450422740,1,1MN MicroWarpdrive II,1849999.00,Valis Ozymandias,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637283794
2012-03-22 06:15:06,2450422625,4,1MN MicroWarpdrive II,1849999.00,Tobias Kado,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637283294
2012-03-22 06:06:47,2450418873,1,1MN MicroWarpdrive II,1849999.00,Kazrael Starseeker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637264902
2012-03-22 06:06:32,2450418738,2,Armor Explosive Hardener II,1491110.00,GX307,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637264288
2012-03-22 06:04:21,2450417735,1,1MN MicroWarpdrive II,1849999.00,Lady Aja,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637259836
2012-03-22 06:03:26,2450417307,10,1MN MicroWarpdrive II,1849999.00,Krosh Sil,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637257185
2012-03-22 05:57:54,2450415102,2,Armor Explosive Hardener II,1491110.00,BUHO,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637246289
2012-03-22 05:56:04,2450414372,7,Armor Explosive Hardener II,1491110.00,Tudoska,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637243004
2012-03-22 05:54:08,2450413537,1,1MN MicroWarpdrive II,1849999.00,MUCC BEPOHUKA,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637239004
2012-03-22 05:52:31,2450412805,1,1MN MicroWarpdrive II,1849999.00,Evil Pacmann,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637235349
2012-03-22 05:49:37,2450411531,1,1MN MicroWarpdrive II,1849999.00,Bart Albatross,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637229684
2012-03-22 05:47:29,2450410670,1,1MN MicroWarpdrive II,1849999.00,Rhua Mal,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637225079
2012-03-22 05:36:07,2450405715,2,1MN MicroWarpdrive II,1849999.00,Dakkon Galdrath,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637201582
2012-03-22 05:28:46,2450402555,3,Armor Explosive Hardener II,1491110.00,Kyler Steele,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637186018
2012-03-22 05:27:19,2450401929,1,1MN MicroWarpdrive II,1899998.92,wurblewind,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637183159
2012-03-22 05:26:01,2450401298,1,1MN MicroWarpdrive II,1849999.00,hcydo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637180351
2012-03-22 05:17:40,2450397507,1,1MN MicroWarpdrive II,1849999.00,Dark JTG,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637162270
2012-03-22 05:09:47,2450393894,1,1MN MicroWarpdrive II,1849999.00,Labtebricolephile,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637145861
2012-03-22 05:06:44,2450392688,1,1MN MicroWarpdrive II,1849999.00,Bill Cesaille,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637139502
2012-03-22 05:05:26,2450392184,1,1MN MicroWarpdrive II,1849999.00,MrTiddles,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637137188
2012-03-22 04:59:12,2450389745,1,1MN MicroWarpdrive II,1849999.00,Bill Cesaille,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637124941
2012-03-22 04:36:51,2450380330,1,Armor Explosive Hardener II,1491110.00,Fresh Pete,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637077390
2012-03-22 04:23:01,2450373855,1,Armor Explosive Hardener II,1491110.00,Funkin Free,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637045465
2012-03-22 04:19:18,2450371993,1,Armor Explosive Hardener II,1491110.00,Serperior,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5637037411
2012-03-22 03:44:58,2450355779,1,Armor Explosive Hardener II,1491110.97,John Hand,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636958286
2012-03-22 03:21:46,2450343852,8,1MN MicroWarpdrive II,1849999.00,Hydrosys Corp,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636900071
2012-03-22 03:21:28,2450343687,2,Armor Explosive Hardener II,1491110.00,Dark Apocolypse,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636899384
2012-03-22 03:20:13,2450343025,1,1MN MicroWarpdrive II,1849999.00,integrii,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636896555
2012-03-22 03:18:25,2450342164,1,Armor Explosive Hardener II,1491110.00,Barley Wine Shazih,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636891675
2012-03-22 03:18:09,2450342049,1,1MN MicroWarpdrive II,1849999.00,Alden Radd,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636891152
2012-03-22 03:17:55,2450341908,10,Armor Explosive Hardener II,1491110.00,Inevitable Alabel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636890562
2012-03-22 03:17:34,2450341717,1,Armor Explosive Hardener II,1491110.00,Barley Wine Shazih,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636889799
2012-03-22 03:17:21,2450341588,1,1MN MicroWarpdrive II,1849999.00,Moarkus Drayson,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636889291
2012-03-22 03:10:59,2450338248,1,Armor Explosive Hardener II,1491110.00,Wolf Kruol,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Corporation,5636874009
